"FrogId a pedido
[Pedido]",FACTURA,"Cliente
[Cliente]","Fecha de liquidación
[Liquidación]","Descripción
Fabricante",PREVENTA,REPARTO,"Denominación comercial
[Cliente]","Producto
[Pedido det.]","Descripción
Canal","Descripción
Marca","Descripción
Catalogo presentaciones",CAJAS,"Unidad
[Pedido det.]","Multiplica
[Múltiplo producto]", IMPORTE BRUTO S/IMP , TOTAL S/IMP ,"Factor conversión 1
[Producto]","Factor conversión 3
[Producto]",HLT,"Descripción
[Producto]",PLAZA,CANAL,CLASIF,CF,SABOR,Compañía,AÑO
COS FRPED_CLIENTE/COSP-108050,,1160,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,TU AMIGO GALLETOSO,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,5,CJ12,12, $836.21 , $752.59 ,0.072,0.6,0.36,AGUA MINERAL 600 ML PET,COSAMALOAPAN,DETALLE,CF,5,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108053,,1240,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES LA ESCONDIDA,21700,PUNTO DE VENTA,RC COLA,237 ML,2,CJ12,12, $123.28 , $123.28 ,0.0284,0.237,0.05688,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,2.002816901,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108099,,1376,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,HV ADOLFO,21700,PUNTO DE VENTA,RC COLA,237 ML,2,CJ12,12, $123.28 , $123.28 ,0.0284,0.237,0.05688,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,2.002816901,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108099,,1376,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,HV ADOLFO,31,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1, $205.17 , $205.17 ,0.16,2,0.16,A. PIÑADA 2 L PET,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108100,,90062851,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,SIX CUENCA,35,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,CJ08,8, $205.17 , $205.17 ,0.16,2,0.16,A. NARANJADA 2 L PET,COSAMALOAPAN,TDC,CF,1,NARANJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108103,,1040,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,SIX A LADO DE TRANSITO,228,TIENDAS DE CONVENIENCIA,PEÑAFIEL AGUA MINERAL,355 ML,1,UCJ,1, $55.17 , $55.17 ,0.0213,0.355,0.0213,AGUA MINERAL 355 ML PET,COSAMALOAPAN,TDC,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108105,,90067039,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES MEMO,228,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,355 ML,2,UCJ,1, $110.34 , $110.34 ,0.0213,0.355,0.0426,AGUA MINERAL 355 ML PET,COSAMALOAPAN,DETALLE,CF,2,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108106,,90065784,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,TAQUERIA GALLI,63,CENTRO DE CONSUMO,PEÑAFIEL TWIST,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,TWIST LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108106,,90065784,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,TAQUERIA GALLI,80,CENTRO DE CONSUMO,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12, $167.24 , $167.24 ,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108111,,90062461,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES EL PORTON BLANCO,38,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,1,CJ08,8, $181.90 , $181.90 ,0.16,2,0.16,AGUA MINERAL 2 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108111,,90062461,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES EL PORTON BLANCO,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,TWIST LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108112,,90062461,10/07/2026,BONAFONT S.A. DE C.V.,1053,1001,ABARROTES EL PORTON BLANCO,4344,PUNTO DE VENTA,BONAFONT BOTELLA,1.5 LITROS,1,UCJ,1, $163.00 , $129.00 ,0.18,1.5,0.18,BONAFONT AGUA 1.5 L,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108115,,90063030,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,BAZAR MODAS UNIVERSAL,121,PUNTO DE VENTA,SQUIRT,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,SQUIRT PEPINO LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,PEPINO LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108115,,90063030,10/07/2026,LABORATORIOS PISA S.A. DE C.V,1053,1001,BAZAR MODAS UNIVERSAL,6503,PUNTO DE VENTA,ELECTROLIT,625 ML,1,CJ12,12, $293.00 , $239.96 ,0.075,0.625,0.075,ELECTROLIT NARANJA 625 ML PET,COSAMALOAPAN,DETALLE,CF,1,NARANJA,ELECTROLIT,2026
COS FRPED_CLIENTE/COSP-108117,,90062467,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES Y POLLERIA LUPITA,43,PUNTO DE VENTA,PEÑAFIEL SABORES,2 LITROS,1,CJ08,8, $205.17 , $205.17 ,0.16,2,0.16,MANZANITA 2L,COSAMALOAPAN,DETALLE,CF,1,MANZANA CLARA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108119,,90062464,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES JESSI,115,PUNTO DE VENTA,SQUIRT,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,SQUIRT 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,TORONJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108119,,90062464,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES JESSI,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,TWIST LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108119,,90062464,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES JESSI,77,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,PET PIÑADA 600 ML,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108127,,1239,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES YOLIS,68,PUNTO DE VENTA,SQUIRT,2 LITROS,1,CJ08,8, $205.17 , $205.17 ,0.16,2,0.16,SQUIRT 2 L PET,COSAMALOAPAN,DETALLE,CF,1,TORONJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108137,,1014,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES EL CAMINO ,1486,PUNTO DE VENTA,PEÑAFIEL ADAS,400 ML,1,CJ12,12, $123.27 , $123.27 ,0.048,0.4,0.048,"LIMONADA 400 ML



",COSAMALOAPAN,DETALLE,CF,1,#N/D,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108141,,1051,10/07/2026,BONAFONT S.A. DE C.V.,1054,1002,ABARROTES ISAAC,4344,PUNTO DE VENTA,BONAFONT BOTELLA,1.5 LITROS,1,UCJ,1, $163.00 , $129.00 ,0.18,1.5,0.18,BONAFONT AGUA 1.5 L,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108144,,1205,10/07/2026,BONAFONT S.A. DE C.V.,1054,1002,ABARROTES PASTELIN,4714,PUNTO DE VENTA,BONAFONT BOTELLA,600 ML,1,UCJ,1, $101.00 , $91.00 ,0.072,0.6,0.072,BONAFONT AGUA 600 ML,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108146,,1257,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES 3 HERMANAS,1400,PUNTO DE VENTA,PEÑAFIEL ADAS,1 LITRO,1,CJ12,12, $212.07 , $212.07 ,0.12,1,0.12,NARANJADA 1 L,COSAMALOAPAN,DETALLE,CF,1,#N/D,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108149,,1204,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES CRUZ,174,PUNTO DE VENTA,AGUA FIEL,1 LITRO,1,UCJ,1, $99.00 , $99.00 ,0.12,1,0.12,AGUA FIEL 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108150,,1301,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES FUSTER,174,PUNTO DE VENTA,AGUA FIEL,1 LITRO,2,UCJ,1, $198.00 , $198.00 ,0.12,1,0.24,AGUA FIEL 1 L PET,COSAMALOAPAN,DETALLE,CF,2,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108152,,1263,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,DEPOSITO DANIEL ,43,PUNTO DE VENTA,PEÑAFIEL SABORES,2 LITROS,1,CJ08,8, $205.17 , $205.17 ,0.16,2,0.16,MANZANITA 2L,COSAMALOAPAN,DETALLE,CF,1,MANZANA CLARA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108153,,1021,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES ROSA MARIA SANTOS,545,PUNTO DE VENTA,PEÑAFIEL SABORES,3 LITROS,1,UCJ,1, $220.69 , $220.69 ,0.18,3,0.18,PEÑAFIEL MANZANITA 3 L PET,COSAMALOAPAN,DETALLE,CF,1,MANZANA CLARA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108155,,1200,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABTS IRASEMA,1484,PUNTO DE VENTA,PEÑAFIEL ADAS,3 LITROS,1,UCJ,1, $220.69 , $220.69 ,0.18,3,0.18,PIÑADA 3 L PET,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108155,,1200,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABTS IRASEMA,35,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,CJ08,8, $205.17 , $205.17 ,0.16,2,0.16,A. NARANJADA 2 L PET,COSAMALOAPAN,DETALLE,CF,1,NARANJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108156,,1398,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,DEPOSITO JOSE,31,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,5,UCJ,1," $1,025.86 ", $923.27 ,0.16,2,0.8,A. PIÑADA 2 L PET,COSAMALOAPAN,DETALLE,CF,5,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108156,,1398,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,DEPOSITO JOSE,38,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,5,CJ08,8, $909.48 , $818.53 ,0.16,2,0.8,AGUA MINERAL 2 L PET,COSAMALOAPAN,DETALLE,CF,5,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108160,,1200,10/07/2026,LABORATORIOS PISA S.A. DE C.V,1054,1002,ABTS IRASEMA,6511,PUNTO DE VENTA,ELECTROLIT,625 ML,1,UCJ,1, $294.00 , $241.00 ,0.075,0.625,0.075,SURTIDO ELECTROLIT 625 ML,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,ELECTROLIT,2026
COS FRPED_CLIENTE/COSP-108167,,90062537,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES LA PASADITA,119,PUNTO DE VENTA,AGUA FIEL,500 ML,1,UCJ,1, $124.00 , $124.00 ,0.12,0.5,0.12,AGUA FIEL 500 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108185,,1019,10/07/2026,BONAFONT S.A. DE C.V.,1052,1001,ANTOJITOS YOLIS,43441,PUNTO DE VENTA,BONAFONT BOTELLA,1 LITRO,2,UCJ,1, $252.00 , $192.00 ,0.12,1,0.24,BONAFONT AGUA 1 L PET,COSAMALOAPAN,DETALLE,CF,2,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108190,,90062966,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,TIENDAS PINGUI HIDALGO,99,TIENDAS DE CONVENIENCIA,SQUIRT,2.5 LITROS ,2,UCJ,1, $493.10 , $443.79 ,0.2,2.5,0.4,SQUIRT 2.5 L PET,COSAMALOAPAN,TDC,CF,2,TORONJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108191,,90062852,10/07/2026,ENVASADORA LA SUPREMA S.A. DE C.V.,1052,1001,MICHELANDIA,95268,PUNTO DE VENTA,LEVITE,1 LITRO,1,CJ06,6, $93.00 , $93.00 ,0.06,1,0.06,BONAFONT LEVITE PEPINO - LIMON 1 L PET,COSAMALOAPAN,DETALLE,CF,1,PEPINO LIMON,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108314,,1074,10/07/2026,BONAFONT S.A. DE C.V.,1003,1003,ABARROTES JULIA,43441,PUNTO DE VENTA,BONAFONT BOTELLA,1 LITRO,1,UCJ,1, $126.00 , $96.00 ,0.12,1,0.12,BONAFONT AGUA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108316,,90067542,10/07/2026,COMERCIALIADORA ELORO S.A.,1003,1003,ABARROTES WICHO ,103,PUNTO DE VENTA,BIDA,500 ML,1,CJ12,12, $154.00 , $154.00 ,0.06,0.5,0.06,BIDA MANGO 500 ML,COSAMALOAPAN,DETALLE,CF,1,MANGO,JUMEX,2026
COS FRPED_CLIENTE/COSP-108321,,90063089,10/07/2026,LABORATORIOS PISA S.A. DE C.V,1003,1003,ABARROTES ZUREMA,6511,PUNTO DE VENTA,ELECTROLIT,625 ML,1,UCJ,1, $294.00 , $294.00 ,0.075,0.625,0.075,SURTIDO ELECTROLIT 625 ML,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,ELECTROLIT,2026
COS FRPED_CLIENTE/COSP-108016,,1286,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES SINAI,1484,PUNTO DE VENTA,PEÑAFIEL ADAS,3 LITROS,1,UCJ,1, $220.69 , $220.69 ,0.18,3,0.18,PIÑADA 3 L PET,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108026,,1469,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,PAPELERIA LA NUEVA,174,PUNTO DE VENTA,AGUA FIEL,1 LITRO,1,UCJ,1, $99.00 , $99.00 ,0.12,1,0.12,AGUA FIEL 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108032,,90066864,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ANTOJITOS 2 HERMANOS,80,CENTRO DE CONSUMO,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12, $167.24 , $167.24 ,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108041,,1281,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES IKER,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,TWIST LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108045,,90062644,10/07/2026,BONAFONT S.A. DE C.V.,1051,1002,TORTILLERIA LA VICTORIA,43441,PUNTO DE VENTA,BONAFONT BOTELLA,1 LITRO,1,UCJ,1, $126.00 , $96.00 ,0.12,1,0.12,BONAFONT AGUA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108049,,1175,10/07/2026,ENVASADORA LA SUPREMA S.A. DE C.V.,1051,1002,ABARROTES HERNANDEZ,99061,PUNTO DE VENTA,AGUAS FRESCAS,1 L UCJ,1,UCJ,1, $95.00 , $95.00 ,0.06,1,0.06,AF SURTIDO JPN,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108052,,1285,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES GILBERTO,115,PUNTO DE VENTA,SQUIRT,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,SQUIRT 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,TORONJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108099,,1376,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,HV ADOLFO,174,PUNTO DE VENTA,AGUA FIEL,1 LITRO,1,UCJ,1, $99.00 , $99.00 ,0.12,1,0.12,AGUA FIEL 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108100,,90062851,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,SIX CUENCA,121,PUNTO DE VENTA,SQUIRT,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,SQUIRT PEPINO LIMON 600 ML PET,COSAMALOAPAN,TDC,CF,1,PEPINO LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108100,,90062851,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,SIX CUENCA,81,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,PET NARANJADA 600 ML,COSAMALOAPAN,TDC,CF,1,NARANJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108105,,90067039,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES MEMO,1599,PUNTO DE VENTA,PEÑAFIEL ADAS,355 ML,1,UCJ,1, $114.66 , $114.66 ,0.0426,0.355,0.0426,PEÑAFIEL ADAS SURTIDO 355 ML PET ,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108117,,90062467,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES Y POLLERIA LUPITA,115,PUNTO DE VENTA,SQUIRT,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,SQUIRT 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,TORONJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108117,,90062467,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES Y POLLERIA LUPITA,38,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,1,CJ08,8, $181.90 , $181.90 ,0.16,2,0.16,AGUA MINERAL 2 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108117,,90062467,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES Y POLLERIA LUPITA,77,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,PET PIÑADA 600 ML,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108119,,90062464,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES JESSI,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12, $167.24 , $167.24 ,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108125,,1337,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES EL CRUCERO,121,PUNTO DE VENTA,SQUIRT,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,SQUIRT PEPINO LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,PEPINO LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108130,,1041,10/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ESTANQUILLO MANUEL,118,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,1 LITRO,1,UCJ,1, $203.02 , $203.02 ,0.12,1,0.12,PEÑAFIEL AGUA MINERAL 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
