"FrogId a pedido
[Pedido]",FACTURA,"Cliente
[Cliente]","Fecha de liquidación
[Liquidación]","Descripción
Fabricante",PREVENTA,REPARTO,"Denominación comercial
[Cliente]","Producto
[Pedido det.]","Descripción
Canal","Descripción
Marca","Descripción
Catalogo presentaciones",CAJAS,"Unidad
[Pedido det.]","Multiplica
[Múltiplo producto]", IMPORTE BRUTO S/IMP , TOTAL S/IMP ,"Factor conversión 1
[Producto]","Factor conversión 3
[Producto]",HLT,"Descripción
[Producto]",PLAZA,CANAL,CLASIF,CF,SABOR,Compañía,AÑO
COS FRPED_CLIENTE/COSP-108989,,1442,17/07/2026,LABORATORIOS PISA S.A. DE C.V,1053,1001,CIBER CENTER,6509,PUNTO DE VENTA,ELECTROLIT,625 ML,1,CJ06,6,146.5002,119.9802,0.075,0.625,0.0375,ELECTROLIT PIÑA 625 ML PET,COSAMALOAPAN,DETALLE,CF,0.5,PIÑA,ELECTROLIT,2026
COS FRPED_CLIENTE/COSP-108992,,1161,17/07/2026,BONAFONT S.A. DE C.V.,1051,1002,ABARROTES ANITA,4344,PUNTO DE VENTA,BONAFONT BOTELLA,1.5 LITROS,1,UCJ,1,163,129,0.18,1.5,0.18,BONAFONT AGUA 1.5 L,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108998,,1281,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES IKER,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,TWIST LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109009,,1374,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES BALDERAS,38,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,4,UPZ,1,90.9484,90.9484,0.16,2,0.08,AGUA MINERAL 2 L PET,COSAMALOAPAN,DETALLE,CF,0.5,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109014,,1375,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,HV PATRICIA,21700,PUNTO DE VENTA,RC COLA,237 ML,1,CJ12,12,61.6392,61.6392,0.0284,0.237,0.02844,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109023,,1369,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES ZAMUDIO,228,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,355 ML,1,UCJ,1,55.1724,55.1724,0.0213,0.355,0.0213,AGUA MINERAL 355 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109028,,1325,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES VERLIN,600,PUNTO DE VENTA,PEÑAFIEL SABORES,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,PET SURTIDO 600 ML,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108976,,1296,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,NEVERIA LOS ABUELOS,128,CENTRO DE CONSUMO,AGUA FIEL,1.5 LITROS,2,UCJ,1,115,115,0.09,1.5,0.18,AGUA FIEL 1.5 L PET,COSAMALOAPAN,DETALLE,CF,2,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108978,,1171,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,MICHELADAS EL PORTON,80,CENTRO DE CONSUMO,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12,167.2416,167.2416,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108981,,1337,17/07/2026,BONAFONT S.A. DE C.V.,1053,1001,ABARROTES EL CRUCERO,4344,PUNTO DE VENTA,BONAFONT BOTELLA,1.5 LITROS,3,UCJ,1,489,387,0.18,1.5,0.54,BONAFONT AGUA 1.5 L,COSAMALOAPAN,DETALLE,CF,3,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108984,,1040,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,SIX A LADO DE TRANSITO,21700,TIENDAS DE CONVENIENCIA,RC COLA,237 ML,1,CJ12,12,61.6392,61.6392,0.0284,0.237,0.02844,RC COLA 237 ML NVO,COSAMALOAPAN,TDC,CF,1.001408451,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108984,,1040,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,SIX A LADO DE TRANSITO,63,TIENDAS DE CONVENIENCIA,PEÑAFIEL TWIST,600 ML,1,UCJ,1,184.4828,166.0328,0.072,0.6,0.072,TWIST LIMON 600 ML PET,COSAMALOAPAN,TDC,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108991,,1161,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES ANITA,38,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,1,CJ08,8,181.8968,163.7068,0.16,2,0.16,AGUA MINERAL 2 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108991,,1161,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES ANITA,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1,184.4828,166.0328,0.072,0.6,0.072,TWIST LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108994,,1152,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,LA BODEGUITA,1484,PUNTO DE VENTA,PEÑAFIEL ADAS,3 LITROS,2,UCJ,1,441.3794,397.2394,0.18,3,0.36,PIÑADA 3 L PET,COSAMALOAPAN,MAYORISTA,CF,2,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108970,,90062552,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES JAZMIN,1484,PUNTO DE VENTA,PEÑAFIEL ADAS,3 LITROS,1,UCJ,1,220.6897,220.6897,0.18,3,0.18,PIÑADA 3 L PET,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108971,,1371,17/07/2026,COMERCIALIADORA ELORO S.A.,1051,1002,ABARROTES ADELA,8120,PUNTO DE VENTA,BIDA,500 ML,1,CJ12,12,153.9996,153.9996,0.06,0.5,0.06,BIDA MANZANA 500 ML,COSAMALOAPAN,DETALLE,CF,1,MANZANA,JUMEX,2026
COS FRPED_CLIENTE/COSP-108973,,90062979,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,HV FRANCISCA REYES,1599,PUNTO DE VENTA,PEÑAFIEL ADAS,355 ML,1,UCJ,1,114.6552,114.6552,0.0426,0.355,0.0426,PEÑAFIEL ADAS SURTIDO 355 ML PET ,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109072,,90062646,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,TAQUERIA ALEXANDER,174,CENTRO DE CONSUMO,AGUA FIEL,1 LITRO,2,UCJ,1,198,198,0.12,1,0.24,AGUA FIEL 1 L PET,COSAMALOAPAN,DETALLE,CF,2,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109084,,90065457,17/07/2026,COMERCIALIADORA ELORO S.A.,1052,1001,GOLOSILANDIA SNACKS,8120,PUNTO DE VENTA,BIDA,500 ML,1,CJ12,12,153.9996,153.9996,0.06,0.5,0.06,BIDA MANZANA 500 ML,COSAMALOAPAN,DETALLE,CF,1,MANZANA,JUMEX,2026
COS FRPED_CLIENTE/COSP-109094,,90063030,17/07/2026,ENVASADORA LA SUPREMA S.A. DE C.V.,1053,1001,BAZAR MODAS UNIVERSAL,124157,PUNTO DE VENTA,KIDS,300 ML,1,UCJ,1,55,55,0.018,0.3,0.018,BONAFONT KIDS MANZANA 300 ML PET,COSAMALOAPAN,DETALLE,CF,1,MANZANA,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-109097,,90062467,17/07/2026,BONAFONT S.A. DE C.V.,1053,1001,ABARROTES Y POLLERIA LUPITA,4344,PUNTO DE VENTA,BONAFONT BOTELLA,1.5 LITROS,1,UCJ,1,163,129,0.18,1.5,0.18,BONAFONT AGUA 1.5 L,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-109097,,90062467,17/07/2026,BONAFONT S.A. DE C.V.,1053,1001,ABARROTES Y POLLERIA LUPITA,43441,PUNTO DE VENTA,BONAFONT BOTELLA,1 LITRO,1,UCJ,1,126,96,0.12,1,0.12,BONAFONT AGUA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-109099,,90062617,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,COCINA MAVI,77,CENTRO DE CONSUMO,PEÑAFIEL ADAS,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,PET PIÑADA 600 ML,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109100,,90062463,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES NAY,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12,167.2416,167.2416,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109106,,1316,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,RESTAURANT EL K-FECITO,121,CENTRO DE CONSUMO,SQUIRT,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,SQUIRT PEPINO LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,PEPINO LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109107,,1316,17/07/2026,COMERCIALIADORA ELORO S.A.,1051,1002,RESTAURANT EL K-FECITO,114,CENTRO DE CONSUMO,BIDA,500 ML,1,CJ12,12,154.0008,154.0008,0.06,0.5,0.06,BIDA UVA 500 ML ,COSAMALOAPAN,DETALLE,CF,1,UVA,JUMEX,2026
COS FRPED_CLIENTE/COSP-109109,,90062537,17/07/2026,BONAFONT S.A. DE C.V.,1051,1002,ABARROTES LA PASADITA,43441,PUNTO DE VENTA,BONAFONT BOTELLA,1 LITRO,1,UCJ,1,126,96,0.12,1,0.12,BONAFONT AGUA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-109111,,1182,17/07/2026,COMERCIALIADORA ELORO S.A.,1051,1002,ABARROTES MARYPAZ,2362,PUNTO DE VENTA,ARIZONA,570 ML,1,CJ12,12,210.5004,210.5004,0.1368,0.57,0.0684,ARIZONA KIWI FRESA 570 ML LATA,COSAMALOAPAN,DETALLE,CF,0.5,KIWI FRESA,JUMEX,2026
COS FRPED_CLIENTE/COSP-109119,,1070,17/07/2026,BONAFONT S.A. DE C.V.,1054,1002,ABARROTES LEYLA,4344,PUNTO DE VENTA,BONAFONT BOTELLA,1.5 LITROS,2,UCJ,1,326,258,0.18,1.5,0.36,BONAFONT AGUA 1.5 L,COSAMALOAPAN,DETALLE,CF,2,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-109126,,1143,17/07/2026,BONAFONT S.A. DE C.V.,1054,1002,ANTOJITOS ROBERT,4714,CENTRO DE CONSUMO,BONAFONT BOTELLA,600 ML,3,UCJ,1,303,273,0.072,0.6,0.216,BONAFONT AGUA 600 ML,COSAMALOAPAN,DETALLE,CF,3,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-109135,,1014,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES EL CAMINO ,1487,PUNTO DE VENTA,PEÑAFIEL ADAS,400 ML,12,UPZ,1,123.2748,123.2748,0.048,0.4,0.048,"NARANJADA 400 ML


",COSAMALOAPAN,DETALLE,CF,1,#N/D,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109136,,90063431,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES LA FORTALEZA,32,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,CJ08,8,205.1728,205.1728,0.16,2,0.16,FRESADA 2 L PET,COSAMALOAPAN,DETALLE,CF,1,FRESA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109136,,90063431,17/07/2026,LABORATORIOS PISA S.A. DE C.V,1054,1002,ABARROTES LA FORTALEZA,6504,PUNTO DE VENTA,ELECTROLIT,625 ML,1,CJ12,12,293.0004,239.9604,0.075,0.625,0.075,ELECTROLIT UVA 625 ML PET,COSAMALOAPAN,DETALLE,CF,1,UVA,ELECTROLIT,2026
COS FRPED_CLIENTE/COSP-109137,,1398,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,DEPOSITO JOSE,35,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,CJ08,8,205.1728,184.6528,0.16,2,0.16,A. NARANJADA 2 L PET,COSAMALOAPAN,DETALLE,CF,1,NARANJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109284,,90064936,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1003,1003,ABTS LORENA,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,TWIST LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108988,,1180,17/07/2026,BONAFONT S.A. DE C.V.,1053,1001,ESTANQUILLO MORELOS,4344,PUNTO DE VENTA,BONAFONT BOTELLA,1.5 LITROS,1,UCJ,1,163,129,0.18,1.5,0.18,BONAFONT AGUA 1.5 L,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108989,,1442,17/07/2026,LABORATORIOS PISA S.A. DE C.V,1053,1001,CIBER CENTER,6500,PUNTO DE VENTA,ELECTROLIT,625 ML,1,CJ06,6,146.5002,119.9802,0.075,0.625,0.0375,ELECTROLIT FRESA 625 ML PET,COSAMALOAPAN,DETALLE,CF,0.5,FRESA,ELECTROLIT,2026
COS FRPED_CLIENTE/COSP-108991,,1161,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES ANITA,35,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,CJ08,8,205.1728,184.6528,0.16,2,0.16,A. NARANJADA 2 L PET,COSAMALOAPAN,DETALLE,CF,1,NARANJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108992,,1161,17/07/2026,BONAFONT S.A. DE C.V.,1051,1002,ABARROTES ANITA,43441,PUNTO DE VENTA,BONAFONT BOTELLA,1 LITRO,2,UCJ,1,252,192,0.12,1,0.24,BONAFONT AGUA 1 L PET,COSAMALOAPAN,DETALLE,CF,2,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108992,,1161,17/07/2026,BONAFONT S.A. DE C.V.,1051,1002,ABARROTES ANITA,4714,PUNTO DE VENTA,BONAFONT BOTELLA,600 ML,1,UCJ,1,101,91,0.072,0.6,0.072,BONAFONT AGUA 600 ML,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108993,,1368,17/07/2026,COMERCIALIADORA ELORO S.A.,1051,1002,ABARROTES CRISTY,8120,PUNTO DE VENTA,BIDA,500 ML,1,CJ12,12,153.9996,153.9996,0.06,0.5,0.06,BIDA MANZANA 500 ML,COSAMALOAPAN,DETALLE,CF,1,MANZANA,JUMEX,2026
COS FRPED_CLIENTE/COSP-109002,,1286,17/07/2026,BONAFONT S.A. DE C.V.,1051,1002,ABARROTES SINAI,43441,PUNTO DE VENTA,BONAFONT BOTELLA,1 LITRO,1,UCJ,1,126,96,0.12,1,0.12,BONAFONT AGUA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-109003,,1286,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES SINAI,21700,PUNTO DE VENTA,RC COLA,237 ML,1,CJ12,12,61.6392,61.6392,0.0284,0.237,0.02844,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109007,,1282,17/07/2026,LABORATORIOS PISA S.A. DE C.V,1051,1002,ABARROTES CAMPOS,6504,PUNTO DE VENTA,ELECTROLIT,625 ML,1,CJ12,12,293.0004,239.9604,0.075,0.625,0.075,ELECTROLIT UVA 625 ML PET,COSAMALOAPAN,DETALLE,CF,1,UVA,ELECTROLIT,2026
COS FRPED_CLIENTE/COSP-109009,,1374,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES BALDERAS,121,PUNTO DE VENTA,SQUIRT,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,SQUIRT PEPINO LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,PEPINO LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109011,,1284,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES TADEO,121,PUNTO DE VENTA,SQUIRT,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,SQUIRT PEPINO LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,PEPINO LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109020,,1376,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,HV ADOLFO,119,PUNTO DE VENTA,AGUA FIEL,500 ML,1,UCJ,1,124,124,0.12,0.5,0.12,AGUA FIEL 500 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109020,,1376,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,HV ADOLFO,151,PUNTO DE VENTA,DR PEPPER,600 ML,1,CJ12,12,184.4484,184.4484,0.072,0.6,0.072,DR PEPPER 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,ORIGINAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109023,,1369,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES ZAMUDIO,21702,PUNTO DE VENTA,RC COLA,2 LITROS,4,UPZ,1,88.362,88.362,0.16,2,0.08,RC COLA 2L PET NVO,COSAMALOAPAN,DETALLE,CF,0.5,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109006,,1403,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES MAYTE,77,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,PET PIÑADA 600 ML,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109007,,1282,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES CAMPOS,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,TWIST LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109008,,1282,17/07/2026,BONAFONT S.A. DE C.V.,1051,1002,ABARROTES CAMPOS,4714,PUNTO DE VENTA,BONAFONT BOTELLA,600 ML,1,UCJ,1,101,91,0.072,0.6,0.072,BONAFONT AGUA 600 ML,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-109015,,90062644,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,TORTILLERIA LA VICTORIA,129,PUNTO DE VENTA,PEÑAFIEL SABORES,2 LITROS,1,UCJ,1,205.1724,205.1724,0.16,2,0.16,SURTIDO 2L 8 PACK,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109015,,90062644,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,TORTILLERIA LA VICTORIA,151,PUNTO DE VENTA,DR PEPPER,600 ML,1,U06,6,92.2242,92.2242,0.072,0.6,0.036,DR PEPPER 600 ML PET,COSAMALOAPAN,DETALLE,CF,0.5,ORIGINAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109021,,1183,17/07/2026,BONAFONT S.A. DE C.V.,1051,1002,FARMACIA SAN JOSE,43441,PUNTO DE VENTA,BONAFONT BOTELLA,1 LITRO,2,UCJ,1,252,192,0.12,1,0.24,BONAFONT AGUA 1 L PET,COSAMALOAPAN,DETALLE,CF,2,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-109023,,1369,17/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES ZAMUDIO,128,PUNTO DE VENTA,AGUA FIEL,1.5 LITROS,2,UCJ,1,115,115,0.09,1.5,0.18,AGUA FIEL 1.5 L PET,COSAMALOAPAN,DETALLE,CF,2,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109028,,1325,17/07/2026,LABORATORIOS PISA S.A. DE C.V,1051,1002,ABARROTES VERLIN,6511,PUNTO DE VENTA,ELECTROLIT,625 ML,1,UCJ,1,294,241,0.075,0.625,0.075,SURTIDO ELECTROLIT 625 ML,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,ELECTROLIT,2026
