"FrogId a pedido
[Pedido]",FACTURA,"Cliente
[Cliente]","Fecha de liquidación
[Liquidación]","Descripción
Fabricante",PREVENTA,REPARTO,"Denominación comercial
[Cliente]","Producto
[Pedido det.]","Descripción
Canal","Descripción
Marca","Descripción
Catalogo presentaciones",CAJAS,"Unidad
[Pedido det.]","Multiplica
[Múltiplo producto]", IMPORTE BRUTO S/IMP , TOTAL S/IMP ,"Factor conversión 1
[Producto]","Factor conversión 3
[Producto]",HLT,"Descripción
[Producto]",PLAZA,CANAL,CLASIF,CF,SABOR,Compañía,AÑO
COS FRPED_CLIENTE/COSP-109380,,90062470,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,DICONSA LOS COCOS,21700,PUNTO DE VENTA,RC COLA,237 ML,1,CJ12,12,61.6392,61.6392,0.0284,0.237,0.02844,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109381,,1242,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES DARY,128,PUNTO DE VENTA,AGUA FIEL,1.5 LITROS,1,UCJ,1,57.5,57.5,0.09,1.5,0.09,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109382,,1241,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,PALETERIA CHUY,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,6,UPZ,1,83.6208,83.6208,0.072,0.6,0.036,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,0.5,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109387,,90062616,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,DEPOSITO LA TABERNA,81,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NARANJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109389,,1238,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,SIX HIDALGO,31,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1,205.1724,205.1724,0.16,2,0.16,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,TDC,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109391,,1440,20/07/2026,COMERCIALIADORA ELORO S.A.,1053,1001,ABARROTES ALMENDRA,114,PUNTO DE VENTA,BIDA,500 ML,1,CJ12,12,154.0008,154.0008,0.06,0.5,0.06,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,UVA,JUMEX,2026
COS FRPED_CLIENTE/COSP-109403,,1244,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES CAROLINA,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109449,,90065024,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,CREMERIA GAMI,1486,PUNTO DE VENTA,PEÑAFIEL ADAS,400 ML,12,UPZ,1,123.2748,123.2748,0.048,0.4,0.048,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,#N/D,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109451,,90065566,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES ROSHELL,1487,PUNTO DE VENTA,PEÑAFIEL ADAS,400 ML,12,UPZ,1,123.2748,123.2748,0.048,0.4,0.048,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,#N/D,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109451,,90065566,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES ROSHELL,38,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,2,CJ08,8,363.7936,363.7936,0.16,2,0.32,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,2,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109455,,90067138,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,MINI SUPER TOÑO,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,2,UCJ,1,368.9656,368.9656,0.072,0.6,0.144,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,2,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109460,,1125,20/07/2026,BONAFONT S.A. DE C.V.,1054,1002,ABARROTES LORE,4714,PUNTO DE VENTA,BONAFONT BOTELLA,600 ML,1,UCJ,1,101,91,0.072,0.6,0.072,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,MAYORISTA,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-109477,,90066970,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,HV VITELIA,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,6,UPZ,1,83.6208,83.6208,0.072,0.6,0.036,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,0.5,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109480,,1218,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES LA PASADITA Y ALGO MAS,31,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1,205.1724,205.1724,0.16,2,0.16,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109482,,1283,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,HV GUADALUPE,228,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,355 ML,1,UCJ,1,55.1724,55.1724,0.0213,0.355,0.0213,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109613,,1340,20/07/2026,BONAFONT S.A. DE C.V.,1003,1003,TAQUERIA MARCE,43441,CENTRO DE CONSUMO,BONAFONT BOTELLA,1 LITRO,2,UCJ,1,252,192,0.12,1,0.24,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,2,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-109618,,1339,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1003,1003,ABARROTES YARETZI,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109338,,1365,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES CATALINA,31,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1,205.1724,205.1724,0.16,2,0.16,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109345,,1322,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES LA ESQUINITA,128,PUNTO DE VENTA,AGUA FIEL,1.5 LITROS,1,UCJ,1,57.5,57.5,0.09,1.5,0.09,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109347,,90062469,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,PANADERIA LOS COCOS,1484,PUNTO DE VENTA,PEÑAFIEL ADAS,3 LITROS,1,UCJ,1,220.6897,220.6897,0.18,3,0.18,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109348,,90062966,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,TIENDAS PINGUI HIDALGO,64,TIENDAS DE CONVENIENCIA,PEÑAFIEL TWIST,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,TDC,CF,1,NARANJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109352,,1076,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,AUTOSERVICIO LA COLINA,38,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,1,CJ08,8,181.8968,181.8968,0.16,2,0.16,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109352,,1076,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,AUTOSERVICIO LA COLINA,43,PUNTO DE VENTA,PEÑAFIEL SABORES,2 LITROS,1,CJ08,8,205.1728,205.1728,0.16,2,0.16,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,MANZANA CLARA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109360,,1084,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ABARROTES DANITA,128,PUNTO DE VENTA,AGUA FIEL,1.5 LITROS,2,UCJ,1,115,115,0.09,1.5,0.18,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,2,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109368,,1419,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ABARROTES VICKY,31,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1,205.1724,205.1724,0.16,2,0.16,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109375,,1243,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES PITIPA,121,PUNTO DE VENTA,SQUIRT,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,PEPINO LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109376,,1162,20/07/2026,BONAFONT S.A. DE C.V.,1051,1002,MINI SUPER GLADIS,4344,PUNTO DE VENTA,BONAFONT BOTELLA,1.5 LITROS,1,UCJ,1,163,129,0.18,1.5,0.18,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-109378,,90062859,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,HV JUANA RIVERA,228,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,355 ML,1,UCJ,1,55.1724,55.1724,0.0213,0.355,0.0213,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109382,,1241,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,PALETERIA CHUY,119,PUNTO DE VENTA,AGUA FIEL,500 ML,1,UCJ,1,124,124,0.12,0.5,0.12,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109383,,90067876,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES TONY,119,PUNTO DE VENTA,AGUA FIEL,500 ML,1,UCJ,1,124,124,0.12,0.5,0.12,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109385,,1198,20/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES VIRIDIAN,77,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
