"FrogId a pedido
[Pedido]",FACTURA,"Cliente
[Cliente]","Fecha de liquidación
[Liquidación]","Descripción
Fabricante",PREVENTA,REPARTO,"Denominación comercial
[Cliente]","Producto
[Pedido det.]","Descripción
Canal","Descripción
Marca","Descripción
Catalogo presentaciones",CAJAS,"Unidad
[Pedido det.]","Multiplica
[Múltiplo producto]", IMPORTE BRUTO S/IMP , TOTAL S/IMP ,"Factor conversión 1
[Producto]","Factor conversión 3
[Producto]",HLT,"Descripción
[Producto]",PLAZA,CANAL,CLASIF,CF,SABOR,Compañía,AÑO
COS FRPED_CLIENTE/COSP-109177,,1185,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ANTOJITOS ZAHORY,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12,167.2416,167.2416,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109180,,90064898,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ANTOJITOS ARA,81,CENTRO DE CONSUMO,PEÑAFIEL ADAS,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,PET NARANJADA 600 ML,COSAMALOAPAN,DETALLE,CF,1,NARANJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109191,,90065787,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,PAPELERIA GABY,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12,167.2416,167.2416,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109198,,90062452,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,COMIDA CHINA NEW DINASTY,1487,CENTRO DE CONSUMO,PEÑAFIEL ADAS,400 ML,12,UPZ,1,123.2748,123.2748,0.048,0.4,0.048,"NARANJADA 400 ML


",COSAMALOAPAN,DETALLE,CF,1,#N/D,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109199,,90062457,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ANTOJITOS ZENON,18,CENTRO DE CONSUMO,PEÑAFIEL SABORES,355 ML,1,UCJ,1,246.5517,246.5517,0.0852,0.355,0.0852,VIDRIO MANZANITA 355 ML ,COSAMALOAPAN,DETALLE,CF,1,MANZANA CLARA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109205,,1421,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,LAS GEMELAS,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,TWIST LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109210,,90063225,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,LA LECHE  THE LOUNGE BAR,21700,PUNTO DE VENTA,RC COLA,237 ML,1,CJ12,12,61.6392,61.6392,0.0284,0.237,0.02844,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109217,,90063854,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ANTOJITOS GLORIA,17,CENTRO DE CONSUMO,PEÑAFIEL SABORES,355 ML,1,UCJ,1,246.5517,246.5517,0.0852,0.355,0.0852,VIDRIO SANGRIA 355 ML ,COSAMALOAPAN,DETALLE,CF,1,SANGRIA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109229,,90064645,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES RANGEL,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12,167.2416,167.2416,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109233,,1086,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES ROSY ,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,2,UCJ,1,368.9656,368.9656,0.072,0.6,0.144,TWIST LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,2,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109233,,1086,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES ROSY ,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,6,UPZ,1,83.6208,83.6208,0.072,0.6,0.036,AGUA MINERAL 600 ML PET,COSAMALOAPAN,DETALLE,CF,0.5,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109238,,1158,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,REFRESQUERIA LA MORENA ,531,PUNTO DE VENTA,PEÑAFIEL TWIST,1 LITRO,1,UCJ,1,219.8278,219.8278,0.12,1,0.12,TWIST LIMON 1 L PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109243,,90062670,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ABARROTES YOLA,78,PUNTO DE VENTA,CLAMATO,473 ML,1,U06,6,144.2502,144.2502,0.0568,0.473,0.02838,CLAMATO ALMEJA 473 ML VNR,COSAMALOAPAN,DETALLE,CF,0.499647887,ALMEJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109245,,90062554,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,DEPOSITO EL COMPADRE,35,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,CJ08,8,205.1728,205.1728,0.16,2,0.16,A. NARANJADA 2 L PET,COSAMALOAPAN,DETALLE,CF,1,NARANJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109159,,1253,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES EVA,1484,PUNTO DE VENTA,PEÑAFIEL ADAS,3 LITROS,1,UCJ,1,220.6897,220.6897,0.18,3,0.18,PIÑADA 3 L PET,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109169,,1164,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,SUPER TEPENZINGO,531,PUNTO DE VENTA,PEÑAFIEL TWIST,1 LITRO,1,UCJ,1,219.8278,197.8478,0.12,1,0.12,TWIST LIMON 1 L PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109169,,1164,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,SUPER TEPENZINGO,81,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1,184.4828,166.0328,0.072,0.6,0.072,PET NARANJADA 600 ML,COSAMALOAPAN,DETALLE,CF,1,NARANJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109177,,1185,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ANTOJITOS ZAHORY,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,TWIST LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109178,,1421,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,LAS GEMELAS,38,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,2,CJ08,8,363.7936,363.7936,0.16,2,0.32,AGUA MINERAL 2 L PET,COSAMALOAPAN,DETALLE,CF,2,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109200,,90062745,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ANTOJITOS DOÑA ONE,21700,CENTRO DE CONSUMO,RC COLA,237 ML,1,CJ12,12,61.6392,61.6392,0.0284,0.237,0.02844,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109200,,90062745,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ANTOJITOS DOÑA ONE,38,CENTRO DE CONSUMO,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,1,CJ08,8,181.8968,181.8968,0.16,2,0.16,AGUA MINERAL 2 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109202,,1314,18/07/2026,BONAFONT S.A. DE C.V.,1052,1001,ANTOJITOS LUCI,43441,CENTRO DE CONSUMO,BONAFONT BOTELLA,1 LITRO,4,UCJ,1,504,384,0.12,1,0.48,BONAFONT AGUA 1 L PET,COSAMALOAPAN,DETALLE,CF,4,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-109217,,90063854,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ANTOJITOS GLORIA,600,CENTRO DE CONSUMO,PEÑAFIEL SABORES,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,PET SURTIDO 600 ML,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109220,,1046,18/07/2026,LABORATORIOS PISA S.A. DE C.V,1054,1002,ABARROTES ELVIA,6500,PUNTO DE VENTA,ELECTROLIT,625 ML,1,CJ12,12,293.0004,239.9604,0.075,0.625,0.075,ELECTROLIT FRESA 625 ML PET,COSAMALOAPAN,DETALLE,CF,1,FRESA,ELECTROLIT,2026
COS FRPED_CLIENTE/COSP-109230,,90063565,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES ALEX VIC,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12,167.2416,167.2416,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109232,,1102,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES SATURNO,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,2,UCJ,1,368.9656,368.9656,0.072,0.6,0.144,TWIST LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,2,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109232,,1102,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES SATURNO,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,6,UPZ,1,83.6208,83.6208,0.072,0.6,0.036,AGUA MINERAL 600 ML PET,COSAMALOAPAN,DETALLE,CF,0.5,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109238,,1158,18/07/2026,LABORATORIOS PISA S.A. DE C.V,1051,1002,REFRESQUERIA LA MORENA ,6510,PUNTO DE VENTA,ELECTROLIT,625 ML,1,CJ12,12,293.0004,239.9604,0.075,0.625,0.075,"ELECTROLIT MORA AZUL 12/ 625 ML
",COSAMALOAPAN,DETALLE,CF,1,MORA AZUL,ELECTROLIT,2026
COS FRPED_CLIENTE/COSP-109240,,1250,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ESTANQUILLO PATTY,38,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,2,CJ08,8,363.7936,363.7936,0.16,2,0.32,AGUA MINERAL 2 L PET,COSAMALOAPAN,DETALLE,CF,2,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109240,,1250,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ESTANQUILLO PATTY,81,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,PET NARANJADA 600 ML,COSAMALOAPAN,DETALLE,CF,1,NARANJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109246,,90064539,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES GARCIA,1487,PUNTO DE VENTA,PEÑAFIEL ADAS,400 ML,12,UPZ,1,123.2748,123.2748,0.048,0.4,0.048,"NARANJADA 400 ML


",COSAMALOAPAN,DETALLE,CF,1,#N/D,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109257,,90064071,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,PINGUI 5,121,TIENDAS DE CONVENIENCIA,SQUIRT,600 ML,1,UCJ,1,184.4828,166.0328,0.072,0.6,0.072,SQUIRT PEPINO LIMON 600 ML PET,COSAMALOAPAN,TDC,CF,1,PEPINO LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109260,,1198,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES VIRIDIAN,43,PUNTO DE VENTA,PEÑAFIEL SABORES,2 LITROS,1,CJ08,8,205.1728,205.1728,0.16,2,0.16,MANZANITA 2L,COSAMALOAPAN,DETALLE,CF,1,MANZANA CLARA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109263,,90062595,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES VILLA RICA,38,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,2,CJ08,8,363.7936,363.7936,0.16,2,0.32,AGUA MINERAL 2 L PET,COSAMALOAPAN,DETALLE,CF,2,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109266,,90064130,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES ROSSY,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,TWIST LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109266,,90064130,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES ROSSY,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,6,UPZ,1,83.6208,83.6208,0.072,0.6,0.036,AGUA MINERAL 600 ML PET,COSAMALOAPAN,DETALLE,CF,0.5,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109268,,1178,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,MODELORAMA CARRANZA ,115,PUNTO DE VENTA,SQUIRT,600 ML,1,UCJ,1,184.4828,166.0328,0.072,0.6,0.072,SQUIRT 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,TORONJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109268,,1178,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,MODELORAMA CARRANZA ,88,PUNTO DE VENTA,PEÑAFIEL SABORES,600 ML,1,UCJ,1,184.4828,166.0328,0.072,0.6,0.072,PET MANZANITA 600 ML,COSAMALOAPAN,DETALLE,CF,1,MANZANA CLARA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109160,,1253,18/07/2026,BONAFONT S.A. DE C.V.,1051,1002,ABARROTES EVA,5475,PUNTO DE VENTA,BONAFONT BOTELLA,10 LITROS,1,UPZ,1,37,37,0.1,10,0.1,BIDON 10 L BNF,COSAMALOAPAN,DETALLE,CF,1,#N/D,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-109161,,1269,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,LICORERIA EL VARADERO,35,CENTRO DE CONSUMO,PEÑAFIEL ADAS,2 LITROS,1,CJ08,8,205.1728,205.1728,0.16,2,0.16,A. NARANJADA 2 L PET,COSAMALOAPAN,DETALLE,CF,1,NARANJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109164,,1163,18/07/2026,ENVASADORA LA SUPREMA S.A. DE C.V.,1051,1002,LA FORTALEZA ,99061,PUNTO DE VENTA,AGUAS FRESCAS,1 L UCJ,1,UCJ,1,95,95,0.06,1,0.06,AF SURTIDO JPN,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-109168,,1324,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,SIX CHACALTIANGUIS,35,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,CJ08,8,205.1728,205.1728,0.16,2,0.16,A. NARANJADA 2 L PET,COSAMALOAPAN,TDC,CF,1,NARANJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109168,,1324,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,SIX CHACALTIANGUIS,77,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1,184.4828,166.0328,0.072,0.6,0.072,PET PIÑADA 600 ML,COSAMALOAPAN,TDC,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109174,,1119,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES PRINCIPE DE PAZ ,38,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,2,CJ08,8,363.7936,363.7936,0.16,2,0.32,AGUA MINERAL 2 L PET,COSAMALOAPAN,DETALLE,CF,2,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109177,,1185,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ANTOJITOS ZAHORY,35,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,CJ08,8,205.1728,205.1728,0.16,2,0.16,A. NARANJADA 2 L PET,COSAMALOAPAN,DETALLE,CF,1,NARANJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109179,,1185,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ANTOJITOS ZAHORY,600,PUNTO DE VENTA,PEÑAFIEL SABORES,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,PET SURTIDO 600 ML,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109182,,1422,18/07/2026,BONAFONT S.A. DE C.V.,1052,1001,LA CHIAPANECA,5475,PUNTO DE VENTA,BONAFONT BOTELLA,10 LITROS,5,UPZ,1,185,185,0.1,10,0.5,BIDON 10 L BNF,COSAMALOAPAN,DETALLE,CF,5,#N/D,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-109188,,1049,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ESTANQUILLO YOVANI,121,PUNTO DE VENTA,SQUIRT,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,SQUIRT PEPINO LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,PEPINO LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109189,,1049,18/07/2026,COMERCIALIADORA ELORO S.A.,1052,1001,ESTANQUILLO YOVANI,1517,PUNTO DE VENTA,JUMEX,413 ML,1,CJ12,12,184.0008,184.0008,0.0524,0.413,0.04956,JUMEX JUGOSA VIDRIO UVA 12/413 ML,COSAMALOAPAN,DETALLE,CF,0.945801527,UVA,JUMEX,2026
COS FRPED_CLIENTE/COSP-109190,,90062969,18/07/2026,COMERCIALIADORA ELORO S.A.,1052,1001,ZOILA AGUILAR MARTINEZ,2362,PUNTO DE VENTA,ARIZONA,570 ML,1,CJ06,6,105.2502,105.2502,0.1368,0.57,0.0342,ARIZONA KIWI FRESA 570 ML LATA,COSAMALOAPAN,DETALLE,CF,0.25,KIWI FRESA,JUMEX,2026
COS FRPED_CLIENTE/COSP-109193,,90062618,18/07/2026,COMERCIALIADORA ELORO S.A.,1052,1001,DULCES Y REFRESCOS DE SAAMI,114,PUNTO DE VENTA,BIDA,500 ML,1,CJ12,12,154.0008,154.0008,0.06,0.5,0.06,BIDA UVA 500 ML ,COSAMALOAPAN,DETALLE,CF,1,UVA,JUMEX,2026
COS FRPED_CLIENTE/COSP-109195,,90065808,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,RESTAURANT ROMA,600,CENTRO DE CONSUMO,PEÑAFIEL SABORES,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,PET SURTIDO 600 ML,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109197,,1112,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,SUPER FAMILIAR,1487,PUNTO DE VENTA,PEÑAFIEL ADAS,400 ML,12,UPZ,1,123.2748,123.2748,0.048,0.4,0.048,"NARANJADA 400 ML


",COSAMALOAPAN,DETALLE,CF,1,#N/D,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109198,,90062452,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,COMIDA CHINA NEW DINASTY,38,CENTRO DE CONSUMO,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,2,CJ08,8,363.7936,363.7936,0.16,2,0.32,AGUA MINERAL 2 L PET,COSAMALOAPAN,DETALLE,CF,2,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109200,,90062745,18/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ANTOJITOS DOÑA ONE,80,CENTRO DE CONSUMO,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12,167.2416,167.2416,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-109201,,90062745,18/07/2026,BONAFONT S.A. DE C.V.,1052,1001,ANTOJITOS DOÑA ONE,4714,CENTRO DE CONSUMO,BONAFONT BOTELLA,600 ML,1,UCJ,1,101,91,0.072,0.6,0.072,BONAFONT AGUA 600 ML,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-109218,,1047,18/07/2026,BONAFONT S.A. DE C.V.,1054,1002,DULCERIA LA FE ,43441,PUNTO DE VENTA,BONAFONT BOTELLA,1 LITRO,2,UCJ,1,252,192,0.12,1,0.24,BONAFONT AGUA 1 L PET,COSAMALOAPAN,DETALLE,CF,2,NATURAL,BONAFONT BOTELLA,2026
