"FrogId a pedido
[Pedido]",FACTURA,"Cliente
[Cliente]","Fecha de liquidación
[Liquidación]","Descripción
Fabricante",PREVENTA,REPARTO,"Denominación comercial
[Cliente]","Producto
[Pedido det.]","Descripción
Canal","Descripción
Marca","Descripción
Catalogo presentaciones",CAJAS,"Unidad
[Pedido det.]","Multiplica
[Múltiplo producto]", IMPORTE BRUTO S/IMP , TOTAL S/IMP ,"Factor conversión 1
[Producto]","Factor conversión 3
[Producto]",HLT,"Descripción
[Producto]",PLAZA,CANAL,CLASIF,CF,SABOR,Compañía,AÑO
COS FRPED_CLIENTE/COSP-108541,,90066637,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES PIEDAD,35,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,CJ08,8, $205.17 , $205.17 ,0.16,2,0.16,A. NARANJADA 2 L PET,COSAMALOAPAN,DETALLE,CF,1,NARANJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108542,,1337,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES EL CRUCERO,21702,PUNTO DE VENTA,RC COLA,2 LITROS,4,UPZ,1, $88.36 , $88.36 ,0.16,2,0.08,RC COLA 2L PET NVO,COSAMALOAPAN,DETALLE,CF,0.5,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108545,,1223,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ANTOJITOS NARA QUINTANA,21700,CENTRO DE CONSUMO,RC COLA,237 ML,12,UPZ,1, $61.64 , $61.64 ,0.0284,0.237,0.02844,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108547,,90062990,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,PAPELERIA Y ABARROTES MARYFER,21700,PUNTO DE VENTA,RC COLA,237 ML,12,UPZ,1, $61.64 , $61.64 ,0.0284,0.237,0.02844,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108547,,90062990,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,PAPELERIA Y ABARROTES MARYFER,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,TWIST LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108548,,90062990,14/07/2026,BONAFONT S.A. DE C.V.,1053,1001,PAPELERIA Y ABARROTES MARYFER,43441,PUNTO DE VENTA,BONAFONT BOTELLA,1 LITRO,1,UCJ,1, $126.00 , $96.00 ,0.12,1,0.12,BONAFONT AGUA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108549,,1106,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,NOVEDADES TODO PARA FAMILIA ,128,PUNTO DE VENTA,AGUA FIEL,1.5 LITROS,2,UCJ,1, $115.00 , $115.00 ,0.09,1.5,0.18,AGUA FIEL 1.5 L PET,COSAMALOAPAN,DETALLE,CF,2,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108553,,1107,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES LIVIA,21700,PUNTO DE VENTA,RC COLA,237 ML,2,CJ12,12, $123.28 , $123.28 ,0.0284,0.237,0.05688,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,2.002816901,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108561,,1137,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,LA TIENDITA,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,TWIST LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108562,,1126,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ALIMENTOS ALPESUR,31,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,2,UCJ,1, $410.34 , $369.31 ,0.16,2,0.32,A. PIÑADA 2 L PET,COSAMALOAPAN,MAYORISTA,CF,2,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108562,,1126,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ALIMENTOS ALPESUR,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,3,CJ12,12, $501.72 , $451.55 ,0.072,0.6,0.216,AGUA MINERAL 600 ML PET,COSAMALOAPAN,MAYORISTA,CF,3,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108566,,90062879,14/07/2026,BONAFONT S.A. DE C.V.,1051,1002,HV ARISBETH,43441,PUNTO DE VENTA,BONAFONT BOTELLA,1 LITRO,1,UCJ,1, $126.00 , $96.00 ,0.12,1,0.12,BONAFONT AGUA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108576,,90062852,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,MICHELANDIA,1703,PUNTO DE VENTA,RC COLA,355 ML,1,CJ12,12, $114.66 , $114.66 ,0.0426,0.355,0.0426,RC COLA 355 ML LATA,COSAMALOAPAN,DETALLE,CF,1,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108577,,90062852,14/07/2026,BONAFONT S.A. DE C.V.,1052,1001,MICHELANDIA,4714,PUNTO DE VENTA,BONAFONT BOTELLA,600 ML,1,UCJ,1, $101.00 , $91.00 ,0.072,0.6,0.072,BONAFONT AGUA 600 ML,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108582,,90065302,14/07/2026,COMERCIALIADORA ELORO S.A.,1052,1001,ABARROTES MARICELA,114,PUNTO DE VENTA,BIDA,500 ML,1,CJ12,12, $154.00 , $154.00 ,0.06,0.5,0.06,BIDA UVA 500 ML ,COSAMALOAPAN,DETALLE,CF,1,UVA,JUMEX,2026
COS FRPED_CLIENTE/COSP-108499,,1017,14/07/2026,BONAFONT S.A. DE C.V.,1054,1002,ABARROTES LA BENDICION,43441,PUNTO DE VENTA,BONAFONT BOTELLA,1 LITRO,5,UCJ,1, $630.00 , $480.00 ,0.12,1,0.6,BONAFONT AGUA 1 L PET,COSAMALOAPAN,DETALLE,CF,5,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108505,,1326,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,HV RUMA,121,PUNTO DE VENTA,SQUIRT,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,SQUIRT PEPINO LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,PEPINO LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108512,,90062883,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES MARY,31,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1, $205.17 , $205.17 ,0.16,2,0.16,A. PIÑADA 2 L PET,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108517,,1158,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,REFRESQUERIA LA MORENA ,31,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1, $205.17 , $205.17 ,0.16,2,0.16,A. PIÑADA 2 L PET,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108524,,90066699,14/07/2026,LABORATORIOS PISA S.A. DE C.V,1051,1002,ABTS LAURA,6511,PUNTO DE VENTA,ELECTROLIT,625 ML,1,UCJ,1, $294.00 , $241.00 ,0.075,0.625,0.075,SURTIDO ELECTROLIT 625 ML,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,ELECTROLIT,2026
COS FRPED_CLIENTE/COSP-108525,,1252,14/07/2026,COMERCIALIADORA ELORO S.A.,1051,1002,ABARROTES MIMI,8120,PUNTO DE VENTA,BIDA,500 ML,1,CJ12,12, $154.00 , $154.00 ,0.06,0.5,0.06,BIDA MANZANA 500 ML,COSAMALOAPAN,DETALLE,CF,1,MANZANA,JUMEX,2026
COS FRPED_CLIENTE/COSP-108526,,1252,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES MIMI,174,PUNTO DE VENTA,AGUA FIEL,1 LITRO,1,UCJ,1, $99.00 , $99.00 ,0.12,1,0.12,AGUA FIEL 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108532,,90062466,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES DOÑA ACELA,81,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,PET NARANJADA 600 ML,COSAMALOAPAN,DETALLE,CF,1,NARANJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108533,,90067444,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,BAR LA CARRETA,21700,CENTRO DE CONSUMO,RC COLA,237 ML,12,UPZ,1, $61.64 , $61.64 ,0.0284,0.237,0.02844,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108533,,90067444,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,BAR LA CARRETA,77,CENTRO DE CONSUMO,PEÑAFIEL ADAS,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,PET PIÑADA 600 ML,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108535,,1178,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,MODELORAMA CARRANZA ,21700,PUNTO DE VENTA,RC COLA,237 ML,12,UPZ,1, $61.64 , $61.64 ,0.0284,0.237,0.02844,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108539,,1039,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ANTOJITOS DOÑA MARI,21701,PUNTO DE VENTA,RC COLA,600 ML,1,CJ12,12, $141.38 , $141.38 ,0.072,0.6,0.072,RC COLA 600 ML NVO,COSAMALOAPAN,DETALLE,CF,1,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108542,,1337,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES EL CRUCERO,21701,PUNTO DE VENTA,RC COLA,600 ML,6,UPZ,1, $70.69 , $70.69 ,0.072,0.6,0.036,RC COLA 600 ML NVO,COSAMALOAPAN,DETALLE,CF,0.5,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108542,,1337,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES EL CRUCERO,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,TWIST LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108543,,1229,14/07/2026,LABORATORIOS PISA S.A. DE C.V,1053,1001,ABARROTES Y PAPELERIA MI TIENDITA,6502,PUNTO DE VENTA,ELECTROLIT,625 ML,1,CJ12,12, $293.00 , $239.96 ,0.075,0.625,0.075,ELECTROLIT COCO 625 ML PET,COSAMALOAPAN,DETALLE,CF,1,COCO,ELECTROLIT,2026
COS FRPED_CLIENTE/COSP-108543,,1229,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES Y PAPELERIA MI TIENDITA,77,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,PET PIÑADA 600 ML,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108547,,90062990,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,PAPELERIA Y ABARROTES MARYFER,21702,PUNTO DE VENTA,RC COLA,2 LITROS,4,UPZ,1, $88.36 , $88.36 ,0.16,2,0.08,RC COLA 2L PET NVO,COSAMALOAPAN,DETALLE,CF,0.5,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108557,,1110,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES LOPEZ ,43,PUNTO DE VENTA,PEÑAFIEL SABORES,2 LITROS,1,CJ08,8, $205.17 , $205.17 ,0.16,2,0.16,MANZANITA 2L,COSAMALOAPAN,DETALLE,CF,1,MANZANA CLARA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108559,,1102,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES SATURNO,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12, $167.24 , $167.24 ,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108561,,1137,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,LA TIENDITA,121,PUNTO DE VENTA,SQUIRT,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,SQUIRT PEPINO LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,PEPINO LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108563,,1191,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ANTOJITOS DOÑA MARTHA ,118,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,1 LITRO,1,UCJ,1, $203.02 , $203.02 ,0.12,1,0.12,PEÑAFIEL AGUA MINERAL 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108576,,90062852,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,MICHELANDIA,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12, $167.24 , $167.24 ,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108585,,90064712,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ABARROTES LA DOÑA,121,PUNTO DE VENTA,SQUIRT,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,SQUIRT PEPINO LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,PEPINO LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108586,,90063060,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,PAPELERIA Y ABARROTES LA TIENDITA,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,TWIST LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108511,,1122,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES LA ESQUINA ,77,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,PET PIÑADA 600 ML,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108526,,1252,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES MIMI,21701,PUNTO DE VENTA,RC COLA,600 ML,6,UPZ,1, $70.69 , $70.69 ,0.072,0.6,0.036,RC COLA 600 ML NVO,COSAMALOAPAN,DETALLE,CF,0.5,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108537,,1233,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ESCUELA UGM,21700,CENTRO DE CONSUMO,RC COLA,237 ML,12,UPZ,1, $61.64 , $61.64 ,0.0284,0.237,0.02844,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108537,,1233,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ESCUELA UGM,68,CENTRO DE CONSUMO,SQUIRT,2 LITROS,1,CJ08,8, $205.17 , $205.17 ,0.16,2,0.16,SQUIRT 2 L PET,COSAMALOAPAN,DETALLE,CF,1,TORONJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108537,,1233,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ESCUELA UGM,80,CENTRO DE CONSUMO,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12, $167.24 , $167.24 ,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108538,,1236,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,TACOS TEC,21700,CENTRO DE CONSUMO,RC COLA,237 ML,1,CJ12,12, $61.64 , $61.64 ,0.0284,0.237,0.02844,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108540,,90062708,14/07/2026,BONAFONT S.A. DE C.V.,1053,1001,ULTRAMARINOS JOHANA,43441,PUNTO DE VENTA,BONAFONT BOTELLA,1 LITRO,1,UCJ,1, $126.00 , $96.00 ,0.12,1,0.12,BONAFONT AGUA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108542,,1337,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES EL CRUCERO,321,PUNTO DE VENTA,SQUIRT,3 LITROS,1,UCJ,1, $220.69 , $220.69 ,0.18,3,0.18,SQUIRT 3 L  PET,COSAMALOAPAN,DETALLE,CF,1,TORONJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108542,,1337,14/07/2026,LABORATORIOS PISA S.A. DE C.V,1053,1001,ABARROTES EL CRUCERO,6504,PUNTO DE VENTA,ELECTROLIT,625 ML,1,CJ12,12, $293.00 , $239.96 ,0.075,0.625,0.075,ELECTROLIT UVA 625 ML PET,COSAMALOAPAN,DETALLE,CF,1,UVA,ELECTROLIT,2026
COS FRPED_CLIENTE/COSP-108551,,90067003,14/07/2026,COMERCIALIADORA ELORO S.A.,1054,1002,ABARROTES MILAGROS,8120,PUNTO DE VENTA,BIDA,500 ML,1,CJ12,12, $154.00 , $154.00 ,0.06,0.5,0.06,BIDA MANZANA 500 ML,COSAMALOAPAN,DETALLE,CF,1,MANZANA,JUMEX,2026
COS FRPED_CLIENTE/COSP-108552,,90067003,14/07/2026,LABORATORIOS PISA S.A. DE C.V,1054,1002,ABARROTES MILAGROS,6511,PUNTO DE VENTA,ELECTROLIT,625 ML,1,UCJ,1, $294.00 , $241.00 ,0.075,0.625,0.075,SURTIDO ELECTROLIT 625 ML,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,ELECTROLIT,2026
COS FRPED_CLIENTE/COSP-108557,,1110,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES LOPEZ ,21700,PUNTO DE VENTA,RC COLA,237 ML,2,CJ12,12, $123.28 , $123.28 ,0.0284,0.237,0.05688,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,2.002816901,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108561,,1137,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,LA TIENDITA,35,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,CJ08,8, $205.17 , $205.17 ,0.16,2,0.16,A. NARANJADA 2 L PET,COSAMALOAPAN,DETALLE,CF,1,NARANJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108562,,1126,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ALIMENTOS ALPESUR,115,PUNTO DE VENTA,SQUIRT,600 ML,2,UCJ,1, $368.97 , $332.07 ,0.072,0.6,0.144,SQUIRT 600 ML PET,COSAMALOAPAN,MAYORISTA,CF,2,TORONJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108563,,1191,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ANTOJITOS DOÑA MARTHA ,174,PUNTO DE VENTA,AGUA FIEL,1 LITRO,1,UCJ,1, $99.00 , $99.00 ,0.12,1,0.12,AGUA FIEL 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108563,,1191,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ANTOJITOS DOÑA MARTHA ,321,PUNTO DE VENTA,SQUIRT,3 LITROS,1,UCJ,1, $220.69 , $220.69 ,0.18,3,0.18,SQUIRT 3 L  PET,COSAMALOAPAN,DETALLE,CF,1,TORONJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108565,,90062879,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,HV ARISBETH,21702,PUNTO DE VENTA,RC COLA,2 LITROS,1,CJ08,8, $176.73 , $176.73 ,0.16,2,0.16,RC COLA 2L PET NVO,COSAMALOAPAN,DETALLE,CF,1,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108565,,90062879,14/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,HV ARISBETH,35,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,CJ08,8, $205.17 , $205.17 ,0.16,2,0.16,A. NARANJADA 2 L PET,COSAMALOAPAN,DETALLE,CF,1,NARANJA,PEÑAFIEL,2026
