"FrogId a pedido
[Pedido]",FACTURA,"Cliente
[Cliente]","Fecha de liquidación
[Liquidación]","Descripción
Fabricante",PREVENTA,REPARTO,"Denominación comercial
[Cliente]","Producto
[Pedido det.]","Descripción
Canal","Descripción
Marca","Descripción
Catalogo presentaciones",CAJAS,"Unidad
[Pedido det.]","Multiplica
[Múltiplo producto]", IMPORTE BRUTO S/IMP , TOTAL S/IMP ,"Factor conversión 1
[Producto]","Factor conversión 3
[Producto]",HLT,"Descripción
[Producto]",PLAZA,CANAL,CLASIF,CF,SABOR,Compañía,AÑO
COS FRPED_CLIENTE/COSP-107707,,1286,08/07/2026,COMERCIALIADORA ELORO S.A.,1051,1002,ABARROTES SINAI,8123,PUNTO DE VENTA,BIDA,500 ML,1,CJ12,12, $154.00 , $154.00 ,0.06,0.5,0.06,BIDA MORA ICEE 500 ML,COSAMALOAPAN,DETALLE,CF,1,#N/D,JUMEX,2026
COS FRPED_CLIENTE/COSP-107708,,90062537,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES LA PASADITA,21700,PUNTO DE VENTA,RC COLA,237 ML,2,CJ12,12, $123.28 , $123.28 ,0.0284,0.237,0.05688,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,2.002816901,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107708,,90062537,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES LA PASADITA,81,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,PET NARANJADA 600 ML,COSAMALOAPAN,DETALLE,CF,1,NARANJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107714,,1367,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES CARMELITA,77,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,PET PIÑADA 600 ML,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107686,,90067843,08/07/2026,BONAFONT S.A. DE C.V.,1052,1001,ABARROTES KIOSKO,4344,PUNTO DE VENTA,BONAFONT BOTELLA,1.5 LITROS,2,UCJ,1, $326.00 , $258.00 ,0.18,1.5,0.36,BONAFONT AGUA 1.5 L,COSAMALOAPAN,DETALLE,CF,2,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-107697,,1287,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,HV NANCY,31,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1, $205.17 , $205.17 ,0.16,2,0.16,A. PIÑADA 2 L PET,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107698,,1470,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES SAID,121,PUNTO DE VENTA,SQUIRT,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,SQUIRT PEPINO LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,PEPINO LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107708,,90062537,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES LA PASADITA,38,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,1,CJ08,8, $181.90 , $181.90 ,0.16,2,0.16,AGUA MINERAL 2 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107710,,1443,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,HV JUANA A,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,TWIST LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107715,,1175,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES HERNANDEZ,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,TWIST LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107716,,1293,08/07/2026,LABORATORIOS PISA S.A. DE C.V,1051,1002,ABARROTES EL ALMENDRO,6504,PUNTO DE VENTA,ELECTROLIT,625 ML,1,CJ12,12, $293.00 , $239.96 ,0.075,0.625,0.075,ELECTROLIT UVA 625 ML PET,COSAMALOAPAN,DETALLE,CF,1,UVA,ELECTROLIT,2026
COS FRPED_CLIENTE/COSP-107716,,1293,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES EL ALMENDRO,81,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,PET NARANJADA 600 ML,COSAMALOAPAN,DETALLE,CF,1,NARANJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107725,,90062541,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES MARY,28,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1, $205.17 , $205.17 ,0.16,2,0.16,ADAS  NAR- LIMONADA 2 L,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107728,,90062536,08/07/2026,BONAFONT S.A. DE C.V.,1051,1002,ABARROTES ISELA,4344,PUNTO DE VENTA,BONAFONT BOTELLA,1.5 LITROS,1,UCJ,1, $163.00 , $129.00 ,0.18,1.5,0.18,BONAFONT AGUA 1.5 L,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-107729,,90062536,08/07/2026,LABORATORIOS PISA S.A. DE C.V,1051,1002,ABARROTES ISELA,6511,PUNTO DE VENTA,ELECTROLIT,625 ML,1,UCJ,1, $294.00 , $241.00 ,0.075,0.625,0.075,SURTIDO ELECTROLIT 625 ML,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,ELECTROLIT,2026
COS FRPED_CLIENTE/COSP-107778,,1160,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,TU AMIGO GALLETOSO,600,PUNTO DE VENTA,PEÑAFIEL SABORES,600 ML,3,UCJ,1, $553.45 , $498.11 ,0.072,0.6,0.216,PET SURTIDO 600 ML,COSAMALOAPAN,DETALLE,CF,3,SURTIDO,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107787,,90064071,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,PINGUI 5,1400,TIENDAS DE CONVENIENCIA,PEÑAFIEL ADAS,1 LITRO,1,CJ12,12, $212.07 , $212.07 ,0.12,1,0.12,NARANJADA 1 L,COSAMALOAPAN,TDC,CF,1,#N/D,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107787,,90064071,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,PINGUI 5,545,TIENDAS DE CONVENIENCIA,PEÑAFIEL SABORES,3 LITROS,1,UCJ,1, $220.69 , $198.62 ,0.18,3,0.18,PEÑAFIEL MANZANITA 3 L PET,COSAMALOAPAN,TDC,CF,1,MANZANA CLARA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107788,,1041,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ESTANQUILLO MANUEL,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,TWIST LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107788,,1041,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ESTANQUILLO MANUEL,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12, $167.24 , $167.24 ,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107790,,1042,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ANTOJITOS CHABELITA,77,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,PET PIÑADA 600 ML,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107792,,1405,08/07/2026,LABORATORIOS PISA S.A. DE C.V,1053,1001,MI PAPELERIA,6501,PUNTO DE VENTA,ELECTROLIT,625 ML,1,CJ12,12, $293.00 , $239.96 ,0.075,0.625,0.075,ELECTROLIT MANZANA 625 ML PET,COSAMALOAPAN,DETALLE,CF,1,MANZANA,ELECTROLIT,2026
COS FRPED_CLIENTE/COSP-107792,,1405,08/07/2026,LABORATORIOS PISA S.A. DE C.V,1053,1001,MI PAPELERIA,6504,PUNTO DE VENTA,ELECTROLIT,625 ML,1,CJ12,12, $293.00 , $239.96 ,0.075,0.625,0.075,ELECTROLIT UVA 625 ML PET,COSAMALOAPAN,DETALLE,CF,1,UVA,ELECTROLIT,2026
COS FRPED_CLIENTE/COSP-107792,,1405,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,MI PAPELERIA,81,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,PET NARANJADA 600 ML,COSAMALOAPAN,DETALLE,CF,1,NARANJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107799,,1225,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ABARROTES DOÑA MAGO,128,PUNTO DE VENTA,AGUA FIEL,1.5 LITROS,4,UCJ,1, $230.00 , $230.00 ,0.09,1.5,0.36,AGUA FIEL 1.5 L PET,COSAMALOAPAN,DETALLE,CF,4,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107816,,90063066,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ANTOJITOS PANCHITA,600,CENTRO DE CONSUMO,PEÑAFIEL SABORES,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,PET SURTIDO 600 ML,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107820,,90064712,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ABARROTES LA DOÑA,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12, $167.24 , $167.24 ,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107821,,90067082,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,FERRETERIA EL DIAMANTE,21700,PUNTO DE VENTA,RC COLA,237 ML,2,CJ12,12, $123.28 , $123.28 ,0.0284,0.237,0.05688,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,2.002816901,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107834,,1328,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ABARROTES EMILIANO,121,PUNTO DE VENTA,SQUIRT,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,SQUIRT PEPINO LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,PEPINO LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107835,,1111,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,VIDEO JUEGOS J&G ,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,TWIST LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107837,,1080,08/07/2026,BONAFONT S.A. DE C.V.,1052,1001,ABARROTES VIKI,4344,PUNTO DE VENTA,BONAFONT BOTELLA,1.5 LITROS,1,UCJ,1, $163.00 , $129.00 ,0.18,1.5,0.18,BONAFONT AGUA 1.5 L,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-107843,,1259,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES ASUNCION,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,TWIST LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107778,,1160,08/07/2026,LABORATORIOS PISA S.A. DE C.V,1051,1002,TU AMIGO GALLETOSO,6508,PUNTO DE VENTA,ELECTROLIT,625 ML,1,CJ12,12, $293.00 , $239.96 ,0.075,0.625,0.075,ELECTROLIT KIWI-FRESA 625 ML PET,COSAMALOAPAN,DETALLE,CF,1,KIWI FRESA,ELECTROLIT,2026
COS FRPED_CLIENTE/COSP-107782,,1366,08/07/2026,BONAFONT S.A. DE C.V.,1051,1002,ABARROTES DON PASTOR,5475,PUNTO DE VENTA,BONAFONT BOTELLA,10 LITROS,1,UPZ,1, $37.00 , $37.00 ,0.1,10,0.1,BIDON 10 L BNF,COSAMALOAPAN,DETALLE,CF,1,#N/D,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-107784,,1134,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,DULCERIA ISOLDA,228,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,355 ML,1,UCJ,1, $55.17 , $49.65 ,0.0213,0.355,0.0213,AGUA MINERAL 355 ML PET,COSAMALOAPAN,MAYORISTA,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107784,,1134,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,DULCERIA ISOLDA,78,PUNTO DE VENTA,CLAMATO,473 ML,1,U06,6, $144.25 , $144.25 ,0.0568,0.473,0.02838,CLAMATO ALMEJA 473 ML VNR,COSAMALOAPAN,MAYORISTA,CF,0.499647887,ALMEJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107791,,1405,08/07/2026,BONAFONT S.A. DE C.V.,1053,1001,MI PAPELERIA,4344,PUNTO DE VENTA,BONAFONT BOTELLA,1.5 LITROS,1,UCJ,1, $163.00 , $129.00 ,0.18,1.5,0.18,BONAFONT AGUA 1.5 L,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-107818,,90064150,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ANTOJITOS LA FAMILIA,77,CENTRO DE CONSUMO,PEÑAFIEL ADAS,600 ML,2,UCJ,1, $368.97 , $368.97 ,0.072,0.6,0.144,PET PIÑADA 600 ML,COSAMALOAPAN,DETALLE,CF,2,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107821,,90067082,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,FERRETERIA EL DIAMANTE,77,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,PET PIÑADA 600 ML,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107824,,90064898,08/07/2026,BONAFONT S.A. DE C.V.,1052,1001,ANTOJITOS ARA,4714,CENTRO DE CONSUMO,BONAFONT BOTELLA,600 ML,1,UCJ,1, $101.00 , $91.00 ,0.072,0.6,0.072,BONAFONT AGUA 600 ML,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-107825,,1060,08/07/2026,COMERCIALIADORA ELORO S.A.,1052,1001,ANTOJITOS JUANITA,1517,CENTRO DE CONSUMO,JUMEX,413 ML,1,CJ12,12, $184.00 , $184.00 ,0.0524,0.413,0.04956,JUMEX JUGOSA VIDRIO UVA 12/413 ML,COSAMALOAPAN,DETALLE,CF,0.945801527,UVA,JUMEX,2026
COS FRPED_CLIENTE/COSP-107826,,1060,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ANTOJITOS JUANITA,80,CENTRO DE CONSUMO,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12, $167.24 , $167.24 ,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107829,,1114,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,PAPELERIA PATY-LU,1599,PUNTO DE VENTA,PEÑAFIEL ADAS,355 ML,1,UCJ,1, $114.66 , $114.66 ,0.0426,0.355,0.0426,PEÑAFIEL ADAS SURTIDO 355 ML PET ,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107829,,1114,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,PAPELERIA PATY-LU,174,PUNTO DE VENTA,AGUA FIEL,1 LITRO,1,UCJ,1, $99.00 , $99.00 ,0.12,1,0.12,AGUA FIEL 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107829,,1114,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,PAPELERIA PATY-LU,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,TWIST LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107829,,1114,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,PAPELERIA PATY-LU,77,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,PET PIÑADA 600 ML,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107832,,1073,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,DEPOSITO LOS ANGELES,121,PUNTO DE VENTA,SQUIRT,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,SQUIRT PEPINO LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,PEPINO LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107834,,1328,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ABARROTES EMILIANO,35,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,CJ08,8, $205.17 , $205.17 ,0.16,2,0.16,A. NARANJADA 2 L PET,COSAMALOAPAN,DETALLE,CF,1,NARANJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107853,,90063132,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES GAMBOA 2,174,PUNTO DE VENTA,AGUA FIEL,1 LITRO,2,UCJ,1, $198.00 , $198.00 ,0.12,1,0.24,AGUA FIEL 1 L PET,COSAMALOAPAN,DETALLE,CF,2,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107856,,90066914,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,TAQUERIA EL CONDE,600,CENTRO DE CONSUMO,PEÑAFIEL SABORES,600 ML,2,UCJ,1, $368.97 , $368.97 ,0.072,0.6,0.144,PET SURTIDO 600 ML,COSAMALOAPAN,DETALLE,CF,2,SURTIDO,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107859,,1024,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES MARI ,21700,PUNTO DE VENTA,RC COLA,237 ML,1,CJ12,12, $61.64 , $61.64 ,0.0284,0.237,0.02844,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107867,,1052,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES DON PIO,21700,PUNTO DE VENTA,RC COLA,237 ML,1,CJ12,12, $61.64 , $61.64 ,0.0284,0.237,0.02844,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107870,,1054,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES RANGEL,21700,PUNTO DE VENTA,RC COLA,237 ML,1,CJ12,12, $61.64 , $61.64 ,0.0284,0.237,0.02844,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107715,,1175,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES HERNANDEZ,1484,PUNTO DE VENTA,PEÑAFIEL ADAS,3 LITROS,1,UCJ,1, $220.69 , $220.69 ,0.18,3,0.18,PIÑADA 3 L PET,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107715,,1175,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES HERNANDEZ,28,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1, $205.17 , $205.17 ,0.16,2,0.16,ADAS  NAR- LIMONADA 2 L,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-107715,,1175,08/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES HERNANDEZ,31,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1, $205.17 , $205.17 ,0.16,2,0.16,A. PIÑADA 2 L PET,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
